frame_name,actor_name,gender
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-58981.jpeg,Will_Quadflieg,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-60208.jpeg,Fritz_Odemar,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-60632.jpeg,Lutz_Goetz,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-62063.jpeg,Lutz_Goetz,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-64274.jpeg,Dorit_Kreysler,w
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-65291.jpeg,Ilse_Petri,w
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-65291.jpeg,Clementia_Egies,w
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-67186.jpeg,Will_Quadflieg,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-67979.jpeg,Will_Quadflieg,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-75594.jpeg,Ludwig_Schmitz,m
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-77844.jpeg,Ludwig_Schmitz,m
